nEvt,trueE,nPi0,nPiCh,nShowers,maxShowerLength,maxOpenAngle,nTracks,maxTrackLength,nStubs
33,2.37684,1,1,0,0,0,7,301.523,10
34,2.8355,0,1,1,130.505,0.0446858,2,401.086,2
35,4.1841,0,3,1,6.64226,0.283896,7,62.0548,6
36,1.90553,0,2,1,19.0335,0.451568,5,66.528,1
37,3.20722,1,0,4,25.4443,0.442382,1,264.316,8
38,0.904526,0,1,1,34.2318,0.148156,2,75.5654,0
39,0.836267,1,0,1,40.858,0.132072,2,67.5095,0
40,1.18955,0,0,0,0,0,2,93.2856,1
41,1.06896,2,0,3,37.383,0.606075,2,286.913,4
42,2.0874,2,2,4,46.3566,0.312698,2,105.034,6
43,0.843915,0,1,1,4.30219,0.031851,1,93.568,2
44,0.945184,0,0,0,0,0,2,110.211,2
45,1.12055,0,1,2,16.2317,0.0517128,1,104.081,2
46,0.877203,0,1,1,10.8312,0.255687,1,117.817,0
47,0.77413,1,0,2,54.688,0.117717,1,12.7836,1
48,1.5563,0,1,2,27.511,0.405139,2,89.7851,6
49,1.1786,1,1,4,43.026,0.54963,1,7.11583,5
50,1.3727,0,1,0,0,0,3,22.5512,0
51,1.03029,0,2,3,6.89803,0.423859,2,177.871,2
52,0.871904,1,0,5,10.8251,0.901,2,60.2018,6
53,0.768055,0,1,2,8.77902,0.350687,2,92.9063,0
54,3.60309,0,2,2,9.03487,0.26016,2,39.9301,3
55,2.83071,2,2,3,91.6388,0.252334,3,228.048,7
56,1.74425,1,0,4,60.5162,0.178096,3,116.011,5
57,2.88753,1,1,3,43.0732,0.498541,2,155.412,2
58,1.34324,0,1,2,11.8667,0.408548,5,70.5905,8
59,1.19969,0,1,1,14.7815,0.336728,2,154.653,0
60,1.73139,1,1,1,9.89488,0.160837,4,58.4702,4
61,2.89476,1,0,2,144.4,0.179591,2,310.955,3
62,0.617398,0,1,2,7.17746,0.172418,2,118.865,10
63,0.424922,0,0,1,24.7813,0.231862,1,13.0583,3
64,1.55229,0,1,4,15.8517,0.703913,1,311.489,8
65,3.72016,0,2,2,24.2016,0.235843,4,380.852,7
66,3.09967e-42,2,2,5,3.09967e-42,0.382328,3,58.8374,3
67,2.23929,0,4,2,37.319,0.248824,5,34.5009,9
68,1.67646,0,0,0,0,0,4,11.9811,3
69,1.45842,1,0,2,18.4371,0.0722494,3,37.3038,1
70,1.11791,0,2,2,9.29289,0.400239,2,140.426,8
71,2.99611,1,1,1,62.559,0.123824,3,124.394,3
72,1.38312,0,1,2,9.49387,0.23881,4,149.935,4
73,3.42106,0,2,2,116.985,0.234242,4,280.897,7
74,5.42625,6,3,3,115.809,0.216643,3,251.933,6
75,2.90498,0,3,0,0,0,1,5.80562,0
76,2.15385,1,0,2,40.2378,0.2432,2,218.173,1
77,1.58433,2,2,4,14.4681,0.38745,3,113.963,6
78,2.05659,1,0,4,56.4343,0.214272,5,222.31,8
79,1.10718,4,0,2,35.9493,0.424627,1,29.0275,6
80,2.98824,1,0,3,62.6423,0.856419,2,254.43,3
81,1.42513,0,2,1,5.3551,0.424624,2,367.943,3
82,0.798883,0,1,0,0,0,4,43.7388,2
83,2.61709,2,0,2,30.5959,0.75644,4,41.4001,3
84,1.82899,2,0,3,83.3751,0.087069,2,13.6244,6
85,2.55986,4,6,5,88.8105,1.109,6,126.006,7
86,3.27003,0,2,1,21.974,0.1856,5,39.0611,7
87,1.28091,1,1,2,73.9858,0.121465,2,53.7205,1
88,2.8504,0,2,0,0,0,6,177.26,2
89,0.961243,0,1,1,27.9911,0.180326,2,93.5753,3
90,3.18138,0,1,1,37.2828,0.991048,5,341.121,9
91,0.698318,0,1,1,9.14231,0.161055,1,17.0299,2
92,1.52547,0,1,0,0,0,3,290.904,1
93,1.75971,0,1,0,0,0,4,57.0604,4
94,1.78663,1,1,2,112.912,0.274492,1,176.071,1
95,1.49105,0,0,0,0,0,3,61.7658,2
96,1.15303,1,0,2,96.4952,0.182788,1,34.0554,4
97,0.914353,0,1,0,0,0,2,31.1066,0
98,1.09247,0,1,2,10.6324,0.593698,3,72.7564,1
99,2.10725,0,2,1,7.54092,0.26952,4,222.393,3
100,1.56035,1,1,3,19.8085,0.254654,5,113.776,4
1,2.47285,0,6,1,9.12465,0.0691223,1,30.6206,0
2,2.11926,0,2,0,0,0,3,127.078,0
3,1.38543,0,0,0,0,0,3,183.949,4
4,1.43984,0,1,1,7.75788,0.131107,2,202.402,0
5,1.31596,0,4,2,15.3474,0.534983,5,103.195,6
6,0.854677,1,0,2,74.0736,0.65453,1,12.5523,5
7,1.41848,2,0,2,11.0176,0.271808,2,137.066,4
8,1.0198,0,1,1,16.1193,0.700948,1,93.0654,1
9,1.03264,0,0,1,1.04031,0.326762,1,126.28,3
10,2.90018,0,2,4,23.3018,0.305521,3,145.694,5
11,3.15444,1,2,2,67.4574,0.33184,2,156.898,9
12,1.93298,0,1,1,1.88889,0.42632,2,31.445,7
13,0.933501,0,1,3,11.8853,0.106635,1,67.9651,0
14,1.29151,0,1,3,78.8946,0.129879,2,58.6051,0
15,1.7184,1,0,1,27.9794,0.183528,1,88.575,2
16,1.44595,0,2,1,7.05156,0.0802184,4,135.442,2
17,1.66199,0,0,1,3.78904,0.0789461,3,56.1734,10
18,0.784457,0,4,3,15.7713,0.929848,2,7.45132,8
19,1.88215,2,0,3,48.7891,0.363622,1,22.7216,8
20,3.30395,0,2,2,38.996,0.170179,7,322.667,8
21,1.36739,1,0,2,30.2422,0.540112,1,94.4279,2
22,1.2901,0,1,1,14.2418,0.108432,2,240.278,2
23,1.07817,1,0,2,27.4976,0.41988,3,84.682,4
24,4.30626,4,2,4,110.859,0.419921,2,16.3693,5
25,1.68547,0,1,0,0,0,2,172.208,1
26,1.34056,1,0,2,64.1229,0.158823,3,186.869,3
27,3.25502,1,1,4,69.8636,0.144574,3,260.06,3
28,1.06532,2,1,5,21.3848,0.837994,2,112.43,4
29,1.33336,2,0,2,19.1345,0.296358,1,4.24729,4
30,4.32691,0,0,3,125.162,0.332895,5,155.521,7
31,1.06307,2,0,4,44.2315,0.393606,3,27.0335,7
32,1.05439,0,1,0,0,0,2,158.814,1
33,1.02689,0,1,2,12.1503,0.151532,1,59.0378,2
34,3.90258,0,0,3,140.821,0.225641,2,219.884,1
35,1.77353,0,0,2,6.4254,0.146368,1,92.5655,8
36,0.919071,0,1,1,6.14328,0.467261,1,11.3919,5
37,2.66044,3,1,4,82.5362,0.521199,2,80.2667,8
38,0.727569,0,0,0,0,0,4,53.8416,8
39,2.11476,0,1,1,5.68775,0.171512,1,53.9975,1
40,3.61918,1,1,3,85.2513,0.432384,2,326.921,3
41,1.1955,1,0,3,105.516,0.299789,2,261.889,2
42,1.14186,0,1,0,0,0,2,67.1335,1
43,0.60475,0,1,2,12.0945,0.220036,1,54.9208,2
44,3.80494,0,1,1,10.5955,0.777783,3,111.813,2
45,1.77157,0,2,2,49.4469,0.112472,3,185.826,1
46,2.00961,1,1,3,91.1436,0.448718,5,91.1444,11
47,2.03179,2,0,5,66.1396,0.932985,2,224.368,5
48,3.28394,1,1,2,17.7018,0.450781,1,75.9722,3
49,3.17893,2,1,3,34.958,0.197126,0,0,0
50,4.37863,2,0,5,98.846,0.319068,1,181.344,6
51,0.992317,0,1,1,17.4801,0.126141,1,33.6051,2
52,0.837905,0,1,0,0,0,3,91.22,1
53,1.12392,0,0,0,0,0,2,11.9112,3
54,3.19416,1,1,3,10.2218,0.374103,4,157.723,1
55,1.39831,0,2,1,18.5265,0.932742,2,57.6886,1
56,1.77634,1,1,4,39.3072,0.339396,1,221.482,2
57,0.81186,1,0,4,13.1518,0.550402,2,108.585,1
58,1.07423,0,2,1,13.0502,0.420879,4,67.1097,7
59,1.98895,0,3,1,42.1629,0.240599,2,150.603,6
60,3.63088,0,1,1,15.9778,0.602876,2,246.502,0
61,2.58351,2,0,2,122.703,0.236211,2,141.015,3
62,0.762225,0,1,0,0,0,1,144.755,0
63,2.90239,0,1,4,13.6093,0.355279,5,267.8,3
64,3.27814,0,4,5,115.635,0.351573,7,269.293,3
65,2.996,1,1,3,129.897,0.228072,1,386.876,4
66,1.05858,0,1,0,0,0,4,68.5639,3
67,0.824556,0,1,1,3.98375,0.31029,3,36.0715,3
68,4.48759,3,3,5,114.602,0.255794,6,58.692,11
69,0.788933,0,1,1,16.3958,0.0885915,1,53.8575,2
70,2.8176,3,1,3,17.4473,0.140237,1,18.8488,5
71,1.03944,4,0,4,86.6423,0.238836,1,27.2181,4
72,2.36209,1,0,2,97.2521,0.15471,2,306.062,2
73,1.14257,1,0,0,0,0,1,34.1325,0
74,1.36844,0,2,0,0,0,2,19.7159,0
75,2.47452,1,1,4,72.5583,0.802865,3,393.568,6
76,4.91277,0,1,0,0,0,4,376.19,1
77,3.25488,4,2,12,99.1437,0.732078,2,141,1
78,3.01516,2,0,7,27.2211,0.359722,5,203.144,3
79,5.34109,0,2,2,6.50801,0.239814,4,17.4227,4
80,2.05922,2,2,4,62.6535,0.444195,2,277.299,5
81,0.975603,0,0,0,0,0,0,0,0
82,2.84514,0,0,0,0,0,0,0,0
83,1.70862,1,0,1,30.5512,0.198772,2,176.294,3
84,4.53235,1,0,2,168.823,0.363669,1,293.268,1
85,4.37863,0,0,0,0,0,5,195.405,8
86,1.71083,2,2,2,65.7718,0.697472,4,84.6365,2
87,1.23252,0,2,6,7.66022,0.711969,2,119.506,0
88,3.30604,0,1,1,39.3097,0.0961675,3,89.81,1
89,4.88555,0,1,0,0,0,2,59.1678,1
90,1.12994,0,1,0,0,0,3,311.234,1
91,1.29092,2,0,4,83.8459,0.229055,1,143.21,2
92,3.08134,0,0,1,20.2578,0.104844,5,279.919,6
93,3.95089,0,2,0,0,0,4,484.679,7
94,1.39731,1,0,2,46.4947,0.743464,1,36.4776,3
95,2.59481,0,3,1,0,0,6,98.8459,4
96,1.88584,1,1,4,51.6349,0.442669,2,255.052,0
97,2.23079,1,0,0,0,0,3,458.439,4
98,2.11429,0,0,0,0,0,5,215.545,1
99,1.41698,0,1,1,9.46361,0.274555,2,256.539,3
100,0.975353,0,0,0,0,0,2,84.3029,0
1,2.47137,0,3,3,62.9816,0.188796,4,370.994,7
2,0.911994,0,0,0,0,0,2,228.877,1
3,1.88322,0,0,0,0,0,0,0,0
4,2.19948,1,1,3,32.0223,0.743441,3,306.74,2
5,0.583504,1,0,2,16.3538,0.191265,1,85.6932,1
6,3.81779,0,1,3,42.9674,0.363638,3,59.3066,8
7,0.753798,0,1,2,32.9734,0.119799,1,103.084,1
8,3.45254,1,4,3,39.8494,0.540655,2,52.4475,7
9,1.12613,0,2,1,6.77903,0.114935,5,130.274,4
10,2.94364,1,0,3,59.8995,0.769834,2,75.2217,6
11,0.394968,0,0,0,0,0,1,20.5504,6
12,4.71407,0,6,4,13.1976,0.111721,3,229.494,13
13,1.26294,0,2,2,7.82164,0.144123,3,128.226,6
14,0.717437,1,0,2,72.395,0.118361,2,16.4924,3
15,0.831197,1,0,1,62.8467,0.112481,2,19.9647,1
16,1.24832,0,1,2,14.4536,0.472435,1,350.614,1
17,0.991363,1,0,2,55.4128,0.139711,1,119.486,4
18,1.13425,1,0,0,0,0,2,170.004,1
19,0.871021,0,0,0,0,0,3,20.6463,7
20,1.56836,0,0,1,7.00284,0.344298,2,129.069,2
21,4.15971,1,1,1,59.3245,0.205258,3,124.931,4
22,1.84054,0,0,0,0,0,5,287.933,7
23,1.36802,1,1,2,51.8728,0.643667,1,57.1563,4
24,4.29347,0,2,1,17.5069,0.1019,3,369.458,5
25,4.46681,0,1,3,76.5334,1.04711,3,447.418,1
26,1.63446,0,1,0,0,0,4,182.626,1
27,3.76478,3,0,3,96.1544,0.271338,2,486.569,4
28,2.10565,1,2,3,40.9629,0.335897,3,325.044,3
29,1.42021,1,1,3,21.7751,0.406785,3,77.5639,10
30,0.797338,1,0,1,36.3891,0.156303,3,62.2248,3
31,2.30465,1,0,2,25.6959,0.213874,1,37.1428,1
32,1.3741,0,1,0,0,0,1,146.433,1
33,4.71659,0,3,3,74.0021,0.36765,4,427.9,6
34,1.49128,1,0,2,27.1337,0.0973919,2,16.4575,1
35,1.07748,1,0,1,95.5615,0.118233,3,92.4348,1
36,5.00546,0,2,1,9.89209,0.115269,5,179.405,3
37,1.41471,1,1,1,37.0174,0.163644,2,121.055,2
38,4.66516,2,2,2,84.4235,0.277817,6,138.478,3
39,3.14778,1,2,4,37.4486,0.284165,3,71.5555,4
40,2.6217,1,1,3,31.2494,0.209379,4,114.296,4
41,1.10499,0,0,0,0,0,1,172.872,0
42,2.41157,0,1,1,1.58701,0.369829,4,140.803,5
43,0.951747,1,0,2,87.149,0.230759,2,105.618,1
44,1.61651,2,1,4,66.0656,0.574482,1,88.3912,10
45,1.6693,0,1,0,0,0,3,330.645,4
46,4.06671,2,1,4,17.5594,0.737807,2,327.407,13
47,1.30317,0,0,2,7.98864,0.2266,2,8.62351,6
48,1.13027,0,1,0,0,0,3,135.431,3
49,3.65471,1,0,4,139.312,0.326729,1,80.1047,1
50,0.790899,0,1,0,0,0,2,34.4491,2
51,1.12931,1,0,2,33.693,0.678653,4,41.932,1
52,4.30064,1,0,4,84.9386,0.396822,2,58.1724,1
53,2.14508,1,0,2,48.5398,0.174924,2,2.31229,1
54,1.25353,0,1,1,40.3094,0.211177,1,83.7948,3
55,1.29397,0,1,0,0,0,6,100.809,4
56,1.07965,0,1,1,56.6784,0.266182,0,0,1
57,3.24874,0,4,2,39.1151,0.15154,4,60.0312,6
58,0.871109,1,1,3,16.9505,0.493192,2,53.1892,5
59,0.953571,0,1,1,15.8256,0.36993,2,74.1343,0
60,0.942125,0,1,2,14.1081,0.210483,2,196.123,3
61,4.04147,2,1,4,57.9879,0.346067,3,62.0789,2
62,1.18831,2,0,4,51.5046,0.2697,1,89.1304,1
63,1.54181,0,1,1,3.32479,0.164357,4,142.687,4
64,0.950194,0,1,0,0,0,3,236.611,3
65,1.15828,0,0,3,21.332,0.413633,2,30.5531,4
66,1.21852,0,2,3,33.8507,0.25004,2,25.2702,1
67,2.05989,1,0,1,79.176,0.317697,1,410.101,1
68,1.26809,0,2,1,8.68576,0.217293,3,172.749,5
69,1.30378,0,2,2,68.0011,0.186717,0,0,1
70,0.973871,0,0,0,0,0,0,0,0
71,2.63867,0,2,3,85.8241,0.22189,4,184.979,1
72,1.55236,0,2,0,0,0,3,46.9504,4
73,2.63854,0,1,1,0,0,3,82.7613,1
74,5.26838,2,1,3,111.848,0.182525,1,412.924,2
75,2.34943,0,4,1,18.3311,0.0438382,5,191.24,4
76,1.3001,2,0,2,66.0841,0.517068,2,50.2801,2
77,3.27832,0,1,3,37.7708,0.0489492,1,84.1714,0
78,2.96069,0,1,0,0,0,3,197.809,4
79,0.84224,0,1,1,11.9513,0.268426,2,59.786,2
80,2.9627,0,2,0,0,0,4,274.137,0
81,1.17193,0,1,1,8.77391,0.187709,2,119.635,1
82,1.81103,1,2,1,30.8336,0.165809,0,0,1
83,4.59089,2,0,3,150.325,0.251628,1,208.78,0
84,1.10143,0,0,1,9.73954,0.299492,2,38.164,6
85,2.23988,0,0,0,0,0,2,58.096,2
86,1.44957,2,0,5,58.1759,0.372022,1,129.658,3
87,1.22179,0,1,0,0,0,3,256.934,2
88,4.04092,9,0,10,104.687,0.266729,3,162.824,7
89,0.753214,0,1,1,13.4635,0.0862029,2,80.4455,0
90,0.812877,0,0,0,0,0,1,11.1515,1
91,2.63724,2,4,3,102.816,0.177461,8,118.438,12
92,2.13677,0,2,0,0,0,4,409.047,2
93,1.27003,0,2,5,12.6412,0.789997,2,74.8988,0
94,1.43934,0,0,0,0,0,4,24.4263,7
95,5.22436,1,2,3,62.7487,0.154189,3,86.7235,5
96,1.5127,0,1,0,0,0,2,48.4535,3
97,1.19827,0,1,1,6.17036,0.224955,4,73.8761,7
98,1.51133,2,0,5,55.5856,0.669257,1,388.93,1
99,0.778274,1,0,2,66.566,0.0749538,2,139.193,2
100,1.91801,1,2,3,36.7886,0.40441,3,58.489,3
1,3.19874,0,1,2,38.4889,0.170994,4,147.525,3
2,3.28265,2,1,1,103.313,0.106953,4,63.8634,2
3,1.24889,1,1,0,0,0,1,50.5924,0
4,2.89529,0,0,0,0,0,0,0,0
5,4.82722,0,1,2,53.7804,0.152958,3,88.1393,9
6,0.807934,2,2,3,9.43759,0.455977,3,30.9788,2
7,5.70391,1,3,5,62.6203,0.34073,4,337.833,2
8,2.30167,1,0,5,64.003,0.576043,2,298.571,1
9,0.893333,0,1,1,48.6944,0.15715,1,127.768,3
10,2.12972,0,2,0,0,0,2,61.3804,0
11,0.668649,1,0,2,18.6788,0.18699,2,72.1078,1
12,2.12858,1,1,3,91.7892,0.235002,4,50.2424,9
13,1.38871,0,1,1,38.1755,0.26901,2,180.076,0
14,1.13157,1,1,2,76.1945,0.160104,4,80.6582,4
15,1.31134,0,1,1,17.7185,0.15876,1,64.1392,1
16,1.51839,2,0,3,35.657,0.762021,3,62.2683,3
17,4.83758,0,3,1,4.86136,0.437071,1,453.921,2
18,0.51565,1,0,2,14.046,0.301866,2,23.5499,2
19,3.70571,0,3,4,34.5299,0.964325,3,23.1407,9
20,0.886806,0,1,0,0,0,2,74.4444,3
21,5.10255,0,2,4,27.6538,0.783158,3,141.165,8
22,2.35655,0,3,2,11.7702,0.228021,6,129.551,1
23,1.51886,0,0,4,8.51187,0.600008,1,84.4592,0
24,2.14385,0,0,1,85.4517,0.0612524,3,365.015,10
25,3.40794,1,0,1,8.75869,0.0663751,6,15.9434,8
26,1.60105,1,1,2,26.3427,0.359743,4,99.279,5
27,4.91182,0,2,2,14.5853,0.922081,3,370.77,5
28,3.88721,1,1,3,31.5911,0.499634,3,191.725,1
29,2.02817,0,1,0,0,0,4,275.822,1
30,4.72101,1,2,3,49.1942,0.675871,1,150.478,3
31,1.31139,1,0,1,149.783,0.0776422,0,0,0
32,1.5779,1,0,1,53.5017,0.240277,1,313.743,1
33,1.99447,0,3,1,8.72252,0.113749,7,74.8703,2
34,2.00846,0,1,1,21.0749,0.0277015,4,171.051,3
35,3.57931,0,0,0,0,0,3,83.7629,5
36,2.35728,1,1,1,34.1266,0.153731,3,73.8574,2
37,1.96718,4,2,4,121.514,0.36369,4,135.994,5
38,3.55869,1,1,4,67.8726,0.284845,5,57.973,16
39,3.81346,1,0,1,40.8675,0.152781,2,56.1121,0
40,3.97516,1,1,1,80.0948,0.151054,3,167.803,10
41,1.77365,0,3,1,8.2958,0.237802,3,79.7949,4
42,1.44721,0,1,0,0,0,2,60.2265,0
43,3.23529,2,0,1,59.238,0.0786501,2,158.295,3
44,4.10383,0,2,3,77.0198,0.544132,3,337.565,2
45,1.12306,1,1,3,29.7665,0.292118,2,114.694,4
46,0.871831,0,1,1,28.9149,0.12954,0,0,2
47,0.85572,0,1,1,11.6795,0.148185,2,50.5414,1
48,2.14689,1,1,2,47.0961,0.115191,5,88.3477,5
49,3.7346,1,1,5,110.217,0.36309,3,464.04,3
50,1.08601,1,0,2,86.2126,0.409368,2,147.423,3
51,1.43419,1,1,2,43.2144,0.142379,2,88.105,1
52,1.26381,1,1,4,66.5058,0.2041,2,56.5778,3
53,0.995867,6,0,8,55.9535,0.485712,0,0,9
54,1.21182,0,0,2,1.39854,0.319191,2,237.539,4
55,1.87162,0,2,3,33.1922,0.478022,2,160.372,5
56,5.34286,1,2,2,30.8159,0.393354,2,322.025,3
57,2.58161,1,3,3,100.566,0.563775,3,164.653,7
58,4.38018,1,1,4,13.0805,0.373538,4,125.014,3
59,1.12581,1,1,4,85.8465,0.565953,1,87.5086,3
60,1.19817,0,0,0,0,0,4,130.155,3
61,2.67608,0,1,2,19.1307,0.561926,3,85.9728,2
62,3.334,0,0,0,0,0,5,55.8322,6
63,1.86433,1,0,2,96.282,0.579515,4,20.7468,2
64,1.3157,1,1,3,15.2238,0.322525,1,5.17601,5
65,3.56751,2,2,3,103.663,0.437867,3,186.414,2
66,2.73407,1,2,4,57.7999,0.345552,2,8.38057,3
67,5.06536,0,2,1,91.8002,0.185788,5,131.718,1
68,0.901313,0,1,1,10.6636,0.354275,2,134.724,5
69,2.28142,1,1,4,27.7284,0.448598,3,145.355,2
70,0.776861,1,0,2,42.0745,0.146983,1,93.9964,1
71,4.36329,0,1,0,0,0,3,297.588,2
72,3.20297,1,0,1,109.494,0.104621,2,163.351,2
73,1.46933,1,0,3,6.48209,0.242179,6,136.044,5
74,5.8708,0,2,4,110.669,0.416405,1,452.86,3
75,4.31288,1,0,3,120.702,0.772505,3,207.445,4
76,2.57537,0,2,1,16.3616,0.0334612,4,45.3203,3
77,1.07336,0,0,0,0,0,2,273.565,2
78,1.30323,0,1,3,20.568,0.183587,3,134.582,1
79,1.3074,0,1,2,79.3238,0.0728608,3,68.7019,1
80,2.68681,2,2,7,62.2332,0.316768,2,225.97,8
81,1.35987,1,2,3,54.061,0.292613,3,195.497,5
82,0.61672,0,0,0,0,0,1,86.7708,1
83,1.34307,0,2,0,0,0,2,28.9926,2
84,0.675514,1,0,2,47.1107,0.382674,1,15.7259,2
85,1.73555,3,0,6,65.0377,0.453127,1,229.605,4
86,0.914576,0,1,1,3.36298,0.129931,2,44.0548,2
87,0.721769,1,0,5,10.5946,0.258851,2,43.5138,1
88,1.42325,0,4,7,19.5742,0.630999,5,68.4238,1
89,1.27689,1,1,1,64.2554,0.105593,2,43.5286,2
90,0.81774,0,0,0,0,0,2,157.814,3
91,1.11317,0,0,0,0,0,1,109.936,2
92,2.97007,0,2,3,74.3992,0.473034,2,116.866,6
93,1.29708,2,0,3,24.6452,0.180711,3,147.629,5
94,1.13384,0,2,1,11.2838,0.0585818,5,84.1123,4
95,1.25031,0,2,2,20.4065,0.220266,3,44.8686,8
96,0.765739,0,0,0,0,0,2,74.5567,3
97,3.13306,0,2,0,0,0,5,527.351,2
98,2.77356,0,2,1,3.43329,0.161229,6,167.183,3
99,1.95582,1,0,2,9.87887,0.148231,3,18.5845,7
100,1.135,0,1,1,11.7886,0.164641,2,226.831,3
1,3.3509,1,1,3,89.8287,0.340733,3,450.411,3
2,1.06312,1,1,2,50.9997,0.349802,2,47.175,2
3,2.37535,1,0,2,60.9025,0.207533,3,201.038,2
4,1.08301,1,0,2,29.3792,0.244863,2,108.137,2
5,3.63392,1,2,1,32.3082,0.26132,4,60.114,2
6,2.66632,0,2,2,12.2973,0.117729,5,90.827,4
7,2.22712,1,0,2,61.9026,0.151968,4,86.0691,6
8,2.46307,2,0,3,113.63,0.119727,4,126.492,1
9,1.2528,1,0,2,120.634,0.139735,2,146.298,1
10,1.63778,6,0,5,87.7667,0.538204,2,83.7894,1
11,0.999491,0,0,0,0,0,5,86.294,4
12,1.12043,0,1,0,0,0,3,35.6204,2
13,1.33942,2,2,6,76.0043,0.815135,4,53.0877,6
14,3.31253,1,1,2,24.4045,0.111909,4,484.063,1
15,1.62269,1,2,2,61.4364,0.277794,4,75.0267,5
16,1.91832,0,1,0,0,0,3,159.868,1
17,1.26535,0,1,0,0,0,3,15.1332,2
18,2.42081,1,1,4,59.9863,0.397798,2,66.3011,3
19,1.97166,1,1,4,44.5017,0.580586,2,108.965,4
20,1.08068,1,0,2,65.5285,0.186341,2,112.62,0
21,4.21688,2,1,3,66.7597,0.382179,2,481.399,7
22,0.590106,0,1,2,14.9535,0.722742,0,0,1
23,0.50104,0,1,1,19.3466,0.162479,2,25.0432,2
24,0.954645,0,0,1,2.94096,0.147918,3,63.3476,8
25,5.3712,0,0,3,71.8067,0.630359,4,326.886,3
26,0.985549,1,0,2,121.792,0.168235,2,103.132,2
27,1.21154,1,0,2,9.95373,0.423941,3,339.41,3
28,3.98412,1,0,4,73.2648,0.352612,2,152.844,8
29,2.29419,1,0,3,82.0012,0.471998,2,203.542,10
30,0.885905,1,0,2,102.096,0.0984569,2,20.4661,2
31,3.3615,1,2,3,35.0306,0.122979,4,270.178,2
32,1.25068,1,1,1,8.87783,0.137856,1,40.9079,2
33,3.52824,1,0,2,78.2745,0.285438,2,102.531,3
34,4.20448,0,1,1,8.78589,0.0260772,3,290.545,3
35,4.50602,1,3,3,103.341,0.259571,5,114.007,2
36,1.0791,1,0,2,77.0748,0.180391,2,54.0096,2
37,1.18014,1,0,1,64.9172,0.321032,1,33.3241,2
38,1.18031,1,0,1,42.5274,0.179155,3,60.6281,2
39,1.00929,0,0,0,0,0,0,0,0
40,2.5038,0,3,1,8.5495,1.03382,2,287.842,6
41,1.35195,1,0,2,7.0944,0.300961,2,258.619,2
42,1.2203,0,1,1,7.98499,0.0131445,5,55.3056,8
43,3.15793,0,4,1,68.5297,0.0765081,5,217.95,4
44,1.78561,0,1,0,0,0,1,372.631,0
45,2.42081,1,1,1,88.8495,0.144962,2,230.303,1
46,1.63404,2,2,4,31.037,0.571266,1,44.8249,3
47,3.90742,0,1,2,8.63713,0.241008,1,225.736,1
48,1.09203,0,1,1,17.6167,0.103163,1,17.7691,1
49,3.45947,0,4,4,140.551,0.502949,3,168.276,5
50,1.18369,1,0,3,85.214,0.846624,1,53.2207,2
51,3.13425,2,0,3,88.6253,0.296928,3,176.951,2
52,2.75829,0,1,1,5.30304,0.260376,4,278.069,6
53,0.662352,0,0,0,0,0,2,27.7609,1
54,1.14847,0,1,0,0,0,3,82.0489,2
55,0.924034,0,1,0,0,0,2,75.4936,1
56,1.15462,1,1,2,45.9191,0.20994,4,51.5611,3
57,0.765739,1,0,3,45.7037,0.703667,3,48.283,2
58,3.47545,1,1,1,21.1943,0.197903,3,210.845,3
59,4.2271,2,2,4,153.244,0.28923,0,0,1
60,1.19621,0,0,0,0,0,2,72.7308,2
61,2.4465,2,1,6,40.0866,0.602465,4,94.6321,7
62,0.951389,0,0,0,0,0,2,182.504,3
63,1.32974,0,1,0,0,0,1,5.11794,4
64,1.95738,0,1,2,58.7266,0.682862,1,281.399,1
65,1.71499,1,1,2,100.573,0.274279,5,138.061,4
66,3.19329,4,0,7,71.7875,0.284063,3,130.663,7
67,3.84166,1,1,1,130.565,0.2437,1,457.694,5
68,3.90687,2,2,4,22.7707,0.70785,5,90.105,7
69,1.3149,3,0,4,34.0943,0.316777,4,47.417,8
70,0.819874,1,1,3,20.1962,0.261275,3,58.7757,3
71,1.40413,0,2,3,21.9492,0.249699,3,76.0841,9
72,4.80487,1,0,3,68.7651,0.171383,1,74.0756,2
73,0.647457,0,0,0,0,0,2,84.0369,2
74,5.02635,2,2,4,6.95272,0.598116,2,74.8876,7
75,1.10002,1,1,3,29.0659,0.299624,1,3.62171,1
76,1.74248,0,0,0,0,0,4,183.655,3
77,1.16454,0,1,1,14.8951,0.494392,1,194.201,0
78,1.34597,0,1,1,6.59747,0.593132,3,86.6967,10
79,0.530725,0,1,1,5.82779,0.247897,3,31.4006,4
80,1.21321,2,0,4,27.6979,0.791827,1,5.36413,3
81,3.85385,2,1,3,22.2777,0.211135,2,49.0935,0
82,0.99576,1,0,1,34.3838,0.257122,3,64.7038,8
83,1.29277,0,0,0,0,0,2,96.7929,3
84,2.32149,0,1,1,6.04035,0.0664628,2,7.68214,3
85,2.62401,0,2,3,51.7803,0.212834,4,62.2525,13
86,4.70631,1,1,1,59.2537,0.137255,2,127.759,1
87,1.67904,0,2,2,42.3225,0.556814,3,81.0043,4
88,1.42814,0,1,0,0,0,4,60.6368,1
89,2.52447,0,1,1,1.99681,0.339094,1,55.3227,1
90,3.35705,1,0,2,98.1277,0.392743,4,269.079,4
91,4.83077,1,0,4,58.5862,0.919608,4,243.983,2
92,4.36577,0,2,3,11.6381,0.585601,4,241.132,5
93,1.12292,0,2,0,0,0,2,5.36519,2
94,4.10451,1,2,3,93.4463,0.19159,4,194.144,5
95,3.96352,2,0,4,112.462,0.484523,1,506.068,4
